id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
328,2015-05-08,shot,gun,35,M,W,Lincoln,NY,False,undetermined,Other,False
329,2015-05-08,shot,vehicle,55,F,W,Springfield,MO,False,attack,Not fleeing,True
330,2015-05-09,shot,gun,36,M,H,Springfield,NY,False,other,Not fleeing,True
331,2015-05-09,shot,gun,21,M,B,Oakland,CA,False,undetermined,Car,True
332,2015-05-09,shot,gun,29,M,B,Tucson,AZ,False,attack,Foot,False
333,2015-05-10,shot,other,41,M,H,Los Angeles,CA,True,attack,Foot,False
334,2015-05-10,shot,gun,73,M,H,Riverside,GA,False,attack,Not fleeing,False
335,2015-05-11,shot,other,55,M,H,San Antonio,TX,True,other,Foot,False
336,2015-05-11,shot,gun,21,M,W,Madison,LA,True,other,Not fleeing,False
337,2015-05-11,shot,gun,25,M,H,Georgetown,OK,False,attack,Not fleeing,True
338,2015-05-12,shot and Tasered,undetermined,61,M,H,Madison,NY,False,attack,Not fleeing,False
339,2015-05-12,shot,knife,51,M,W,Georgetown,NC,False,other,Foot,False
340,2015-05-13,shot,gun,85,M,B,Georgetown,GA,False,attack,Not fleeing,False
341,2015-05-13,shot,gun,35,M,W,Riverside,AR,False,attack,Car,False
342,2015-05-13,shot,gun,31,M,O,Orlando,FL,False,other,Not fleeing,True
343,2015-05-14,shot,knife,42,M,W,Madison,IL,False,attack,Not fleeing,False
344,2015-05-14,shot,knife,35,M,B,Riverside,MD,False,other,Foot,False
345,2015-05-14,shot,gun,59,M,W,Springfield,NC,False,attack,Not fleeing,False
346,2015-05-15,shot and Tasered,undetermined,34,M,H,Scottsdale,AZ,False,attack,Foot,False
347,2015-05-15,shot,gun,37,M,W,Springfield,OH,False,attack,Not fleeing,True
348,2015-05-16,shot,gun,29,M,W,Los Angeles,CA,False,other,Not fleeing,False
349,2015-05-16,shot,gun,53,M,B,Oakland,CA,True,undetermined,Car,False
350,2015-05-16,shot,unarmed,30,M,N,Sacramento,CA,False,other,Foot,True
351,2015-05-17,shot,gun,47,M,W,Fort Worth,TX,False,attack,Not fleeing,False
352,2015-05-17,shot,gun,78,M,W,Riverside,WA,False,other,Not fleeing,False
353,2015-05-18,Tasered,other,23,M,H,Riverside,AR,False,other,Not fleeing,False
354,2015-05-18,shot,knife,69,M,B,Jacksonville,FL,True,undetermined,Foot,False
355,2015-05-18,shot,knife,45,M,N,Madison,IN,True,attack,Other,True
356,2015-05-19,shot,gun,28,M,W,Riverside,WI,False,attack,Not fleeing,False
357,2015-05-19,shot,knife,42,M,B,Springfield,WI,True,attack,Not fleeing,True
358,2015-05-20,shot,gun,53,M,W,Lincoln,AR,False,attack,Foot,True
359,2015-05-20,shot,undetermined,31,M,W,Fort Collins,CO,False,other,Not fleeing,False
360,2015-05-20,shot,gun,48,M,B,San Francisco,CA,False,attack,Not fleeing,True
361,2015-05-21,shot,gun,71,M,B,Riverside,LA,False,attack,Not fleeing,False
362,2015-05-21,shot,gun,34,M,H,Georgetown,LA,False,attack,Car,False
363,2015-05-22,shot,gun,29,M,W,Georgetown,AR,False,attack,Car,False
364,2015-05-22,shot,gun,39,M,W,Springfield,MI,False,attack,Not fleeing,True
365,2015-05-22,shot,unarmed,42,M,W,Lincoln,WA,False,attack,Not fleeing,False
366,2015-05-23,shot,undetermined,60,M,O,Aurora,CO,False,other,Not fleeing,False
367,2015-05-23,shot,knife,39,M,W,San Antonio,TX,False,undetermined,Not fleeing,False
368,2015-05-23,shot,gun,35,M,W,Sacramento,CA,False,attack,Not fleeing,True
369,2015-05-24,shot,gun,29,M,W,Springfield,WA,False,undetermined,Not fleeing,False
370,2015-05-24,Tasered,other,24,M,B,Georgetown,LA,False,attack,Not fleeing,False
371,2015-05-25,shot,gun,27,M,W,Georgetown,AL,False,other,Foot,False
372,2015-05-25,shot,gun,27,M,N,Georgetown,WA,False,other,Not fleeing,False
373,2015-05-25,shot,gun,37,M,W,Madison,KY,False,attack,Foot,False
374,2015-05-26,shot,other,25,M,A,Madison,PA,False,other,Not fleeing,True
375,2015-05-26,shot,gun,40,M,W,Springfield,AR,True,undetermined,Car,False
376,2015-05-27,shot,gun,77,M,B,San Antonio,TX,True,undetermined,Foot,False
377,2015-05-27,shot,knife,60,M,N,Riverside,MS,False,other,Not fleeing,False
378,2015-05-27,shot,gun,37,M,W,Madison,OK,True,other,Car,False
379,2015-05-28,shot,knife,85,M,O,Fort Worth,TX,True,attack,Car,False
380,2015-05-28,shot,gun,42,M,B,Houston,TX,False,attack,Other,False
381,2015-05-29,shot,gun,44,M,O,Lincoln,KY,True,attack,Not fleeing,False
382,2015-05-29,shot,gun,39,M,B,Sacramento,CA,True,other,Not fleeing,True
383,2015-05-29,shot and Tasered,gun,40,M,W,Springfield,OH,True,attack,Other,False
384,2015-05-30,shot,unarmed,34,M,W,Tucson,AZ,False,other,Not fleeing,False
385,2015-05-30,shot and Tasered,other,37,M,W,Lincoln,TN,False,attack,Other,True
386,2015-05-30,shot,vehicle,69,M,W,Georgetown,AR,False,other,Foot,True
387,2015-05-31,shot,vehicle,63,M,W,Fort Collins,CO,False,other,Not fleeing,False
388,2015-05-31,shot,gun,21,M,W,Lincoln,NC,False,other,Not fleeing,False
389,2015-06-01,shot,gun,26,M,W,Georgetown,MN,True,other,Not fleeing,False
390,2015-06-01,shot,knife,31,M,H,Madison,VA,False,other,Not fleeing,False
391,2015-06-01,Tasered,gun,57,M,W,Riverside,OR,False,other,Not fleeing,False
392,2015-06-02,shot,gun,64,M,W,Georgetown,NC,False,attack,Foot,False
393,2015-06-02,shot,knife,53,M,B,Fort Lauderdale,FL,False,other,Not fleeing,True
394,2015-06-03,shot,knife,28,F,W,Springfield,GA,True,attack,Not fleeing,False
395,2015-06-03,shot,gun,34,M,W,Riverside,NV,False,other,Not fleeing,False
396,2015-06-03,shot,vehicle,48,M,W,San Diego,CA,False,attack,Car,True
397,2015-06-04,shot,other,38,M,O,Fort Lauderdale,FL,False,undetermined,Not fleeing,False
398,2015-06-04,shot,gun,36,M,H,San Diego,CA,True,other,Car,False
399,2015-06-05,shot,knife,36,M,W,Georgetown,NC,True,attack,Not fleeing,False
400,2015-06-05,shot,gun,61,M,B,Georgetown,AL,False,attack,Foot,True
401,2015-06-05,shot,other,50,M,B,Los Angeles,CA,False,other,Foot,False
402,2015-06-06,shot,gun,37,M,B,Lincoln,OK,True,attack,Not fleeing,False
403,2015-06-06,shot,undetermined,46,M,B,Riverside,IN,False,other,Not fleeing,False
404,2015-06-06,shot,undetermined,27,M,B,Miami,FL,True,attack,Not fleeing,True
405,2015-06-07,shot,knife,34,M,W,Madison,OK,True,other,Not fleeing,False
406,2015-06-07,shot,unarmed,59,M,W,Georgetown,MN,False,attack,Not fleeing,False
407,2015-06-08,shot,gun,25,M,B,Georgetown,WI,False,attack,Not fleeing,True
408,2015-06-08,shot,undetermined,50,M,A,Orlando,FL,False,other,Not fleeing,False
409,2015-06-08,shot,vehicle,21,M,B,Los Angeles,CA,False,attack,Not fleeing,False
410,2015-06-09,shot,gun,73,F,H,Houston,TX,False,undetermined,Not fleeing,False
411,2015-06-09,shot,gun,34,M,O,Madison,OK,False,attack,Not fleeing,False
412,2015-06-10,shot,gun,47,M,W,Springfield,NV,False,attack,Other,False
413,2015-06-10,shot,unarmed,42,M,H,Springfield,OK,False,other,Car,False
414,2015-06-10,shot,unarmed,43,M,B,Scottsdale,AZ,True,undetermined,Not fleeing,True
415,2015-06-11,shot,unarmed,45,M,O,Dallas,TX,True,undetermined,Foot,False
416,2015-06-11,shot,gun,23,M,O,Springfield,LA,False,attack,Not fleeing,False
417,2015-06-12,shot,gun,43,M,B,Madison,OH,False,attack,Not fleeing,False
418,2015-06-12,shot,knife,38,M,W,Georgetown,NV,True,undetermined,Other,False
419,2015-06-12,shot,knife,34,M,H,Springfield,NC,False,attack,Foot,False
420,2015-06-13,shot,gun,31,M,W,Denver,CO,True,other,Not fleeing,False
421,2015-06-13,shot and Tasered,knife,44,M,H,Tempe,AZ,True,attack,Not fleeing,False
422,2015-06-13,shot,knife,29,M,N,Austin,TX,False,attack,Not fleeing,False
423,2015-06-14,shot,gun,58,M,W,Orlando,FL,False,undetermined,Foot,False
424,2015-06-14,shot,knife,48,M,B,Sacramento,CA,True,other,Not fleeing,False
425,2015-06-15,shot,knife,45,M,W,Aurora,CO,False,other,Not fleeing,True
426,2015-06-15,shot,gun,58,M,W,Los Angeles,CA,False,attack,Not fleeing,False
427,2015-06-15,shot,undetermined,23,M,W,Austin,TX,False,attack,Not fleeing,True
428,2015-06-16,shot,gun,27,M,H,Riverside,IL,False,attack,Not fleeing,False
429,2015-06-16,shot,vehicle,49,M,O,Mesa,AZ,True,undetermined,Not fleeing,True
430,2015-06-17,shot,gun,32,M,O,Lincoln,TN,False,other,Not fleeing,False
431,2015-06-17,shot,knife,33,M,W,Springfield,NV,False,attack,Car,True
432,2015-06-17,shot,undetermined,26,M,A,Riverside,LA,False,attack,Car,True
433,2015-06-18,shot,gun,29,M,H,Springfield,WI,False,other,Car,False
434,2015-06-18,shot,other,59,M,W,Los Angeles,CA,True,attack,Car,False
435,2015-06-19,shot,gun,49,M,W,Madison,IL,False,attack,Foot,False
436,2015-06-19,shot,gun,44,M,W,Riverside,WI,False,other,Not fleeing,False
437,2015-06-19,shot,unarmed,33,M,N,Georgetown,MS,False,attack,Not fleeing,False
438,2015-06-20,shot,knife,43,M,B,Houston,TX,False,attack,Not fleeing,False
439,2015-06-20,shot,gun,61,M,H,Tucson,AZ,False,undetermined,Not fleeing,False
440,2015-06-20,shot,other,32,M,W,Houston,TX,False,other,Not fleeing,False
441,2015-06-21,shot,knife,40,M,H,Lincoln,MO,False,other,Foot,False
442,2015-06-21,shot,gun,75,M,W,Lincoln,NV,False,other,Not fleeing,False
443,2015-06-22,shot,unarmed,52,M,W,Tucson,AZ,False,attack,Not fleeing,False
444,2015-06-22,shot,gun,34,M,B,Madison,NY,True,other,Not fleeing,True
445,2015-06-22,shot,gun,51,M,W,Georgetown,OK,False,attack,Not fleeing,False
446,2015-06-23,shot,unarmed,24,M,H,Lincoln,NC,False,undetermined,Not fleeing,False
447,2015-06-23,shot,vehicle,40,M,W,Madison,MS,False,attack,Not fleeing,True
448,2015-06-24,shot and Tasered,knife,51,M,B,Georgetown,MD,False,undetermined,Foot,False
449,2015-06-24,shot,undetermined,47,M,W,Sacramento,CA,False,other,Not fleeing,False
450,2015-06-24,shot,unarmed,51,M,B,Georgetown,PA,False,attack,Not fleeing,False
451,2015-06-25,shot,gun,55,M,W,Miami,FL,False,attack,Foot,False
452,2015-06-25,shot,undetermined,48,M,W,Riverside,LA,False,attack,Not fleeing,False
453,2015-06-26,shot,gun,47,M,N,Lincoln,WI,False,attack,Not fleeing,False
454,2015-06-26,shot,gun,44,M,W,Lincoln,NM,True,other,Not fleeing,False
455,2015-06-26,shot,other,28,M,H,Springfield,GA,False,other,Foot,False
456,2015-06-27,shot,vehicle,59,M,O,Scottsdale,AZ,False,other,Car,False
457,2015-06-27,Tasered,gun,40,M,W,Jacksonville,FL,False,attack,Not fleeing,False
458,2015-06-28,shot,knife,52,F,W,Lincoln,NY,False,attack,Foot,False
459,2015-06-28,shot,gun,57,M,B,Sacramento,CA,False,other,Not fleeing,False
460,2015-06-28,shot,gun,34,M,O,Lincoln,NY,False,other,Foot,False
461,2015-06-29,shot,undetermined,35,M,N,San Diego,CA,True,attack,Car,False
462,2015-06-29,shot and Tasered,unarmed,37,M,B,Scottsdale,AZ,False,attack,Not fleeing,False
463,2015-06-29,shot,vehicle,63,M,H,Miami,FL,False,attack,Car,True
464,2015-06-30,shot,gun,30,M,W,Lincoln,MN,False,attack,Not fleeing,False
465,2015-06-30,shot,gun,68,M,O,Georgetown,NV,False,other,Not fleeing,False
466,2015-07-01,shot,undetermined,44,M,O,Boulder,CO,False,attack,Not fleeing,False
467,2015-07-01,shot,gun,45,M,W,Los Angeles,CA,False,undetermined,Not fleeing,False
468,2015-07-01,shot,gun,56,M,W,Madison,WA,False,attack,Other,True
469,2015-07-02,shot,other,42,M,W,Houston,TX,False,attack,Foot,False
470,2015-07-02,shot,unarmed,59,M,W,Madison,NY,False,attack,Not fleeing,False
471,2015-07-03,shot,knife,34,F,H,Riverside,AR,True,attack,Not fleeing,False
472,2015-07-03,shot,gun,67,M,W,Georgetown,PA,False,other,Not fleeing,True
473,2015-07-03,shot,gun,35,M,W,Georgetown,PA,False,undetermined,Not fleeing,False
474,2015-07-04,shot,gun,68,M,W,Georgetown,NY,False,attack,Car,False
475,2015-07-04,shot,knife,35,M,O,Madison,KY,False,attack,Not fleeing,False
476,2015-07-05,shot,knife,37,M,B,Springfield,IN,False,undetermined,Not fleeing,False
477,2015-07-05,shot,vehicle,29,M,W,Madison,WA,False,attack,Car,False
478,2015-07-05,shot,gun,31,M,W,Tempe,AZ,False,other,Not fleeing,False
479,2015-07-06,shot,knife,40,M,O,Georgetown,OH,True,other,Not fleeing,True
480,2015-07-06,shot,unarmed,44,M,H,Fort Worth,TX,True,attack,Not fleeing,False
481,2015-07-06,shot,knife,58,M,W,Georgetown,PA,True,attack,Car,True
482,2015-07-07,shot,other,38,M,W,Riverside,WA,False,other,Not fleeing,False
483,2015-07-07,shot,undetermined,28,M,W,Oakland,CA,True,other,Foot,False
484,2015-07-08,shot,gun,47,M,W,San Antonio,TX,False,attack,Not fleeing,True
485,2015-07-08,shot,other,43,M,B,Georgetown,OH,False,attack,Not fleeing,False
486,2015-07-08,shot,gun,49,M,O,Lincoln,NM,False,other,Not fleeing,True
487,2015-07-09,shot,other,33,M,B,Riverside,LA,False,other,Other,False
488,2015-07-09,shot,knife,34,M,H,Georgetown,OK,True,other,Not fleeing,False
489,2015-07-10,shot,knife,33,M,W,Fort Collins,CO,False,attack,Not fleeing,False
490,2015-07-10,shot,gun,62,M,H,Madison,LA,False,undetermined,Other,False
491,2015-07-10,shot,gun,67,M,H,Riverside,NC,True,attack,Not fleeing,False
492,2015-07-11,shot,gun,34,M,W,Georgetown,TN,False,attack,Not fleeing,False
493,2015-07-11,shot,unarmed,34,M,W,San Diego,CA,False,attack,Not fleeing,False
494,2015-07-12,shot,gun,51,M,B,Lincoln,OH,True,other,Not fleeing,True
495,2015-07-12,shot,gun,70,M,W,Tucson,AZ,False,attack,Car,False
496,2015-07-12,shot,other,76,M,W,Tempe,AZ,False,undetermined,Not fleeing,False
497,2015-07-13,shot,gun,33,M,B,Madison,WI,False,other,Not fleeing,False
498,2015-07-13,shot,vehicle,36,M,O,Dallas,TX,True,other,Car,False
499,2015-07-13,shot,gun,45,M,B,Scottsdale,AZ,False,other,Not fleeing,False
500,2015-07-14,shot,gun,46,M,H,Georgetown,WA,False,attack,Not fleeing,False
501,2015-07-14,shot,unarmed,38,M,W,Riverside,MS,True,other,Other,False
502,2015-07-15,shot,knife,31,M,H,Lincoln,NC,False,undetermined,Not fleeing,False
503,2015-07-15,shot,gun,40,M,B,Lincoln,IL,True,attack,Foot,True
504,2015-07-15,shot,gun,76,M,A,Madison,MS,False,other,Foot,False
505,2015-07-16,shot,unarmed,34,F,W,Scottsdale,AZ,False,other,Not fleeing,False
506,2015-07-16,shot,gun,44,M,B,Lincoln,GA,True,other,Foot,False
507,2015-07-17,shot,gun,85,M,B,Denver,CO,False,attack,Not fleeing,False
508,2015-07-17,shot,unarmed,34,F,W,Lincoln,AR,False,attack,Not fleeing,False
509,2015-07-17,shot,unarmed,52,M,W,Oakland,CA,True,attack,Car,False
510,2015-07-18,shot,vehicle,77,M,W,Tucson,AZ,False,attack,Foot,False
511,2015-07-18,shot,gun,50,M,W,Georgetown,OK,True,undetermined,Not fleeing,False
512,2015-07-19,shot,gun,60,M,A,Georgetown,LA,False,attack,Car,False
513,2015-07-19,shot,vehicle,54,M,W,Madison,NC,False,other,Not fleeing,False
514,2015-07-19,shot,gun,49,M,W,Springfield,NY,False,attack,Not fleeing,False
515,2015-07-20,shot,knife,66,M,H,Houston,TX,False,attack,Car,False
516,2015-07-20,shot,knife,51,M,W,Georgetown,NC,False,attack,Not fleeing,False
517,2015-07-20,shot,unarmed,39,M,B,Riverside,WA,False,other,Not fleeing,False
518,2015-07-21,shot,gun,43,M,W,Springfield,OR,True,other,Not fleeing,False
519,2015-07-21,shot,gun,46,M,O,Miami,FL,False,attack,Other,False
520,2015-07-22,shot,gun,36,M,H,Georgetown,MS,False,other,Not fleeing,False
521,2015-07-22,Tasered,knife,44,M,A,Springfield,TN,False,undetermined,Not fleeing,False
522,2015-07-22,shot,vehicle,42,M,W,San Diego,CA,False,attack,Not fleeing,False
523,2015-07-23,shot and Tasered,gun,51,M,H,Georgetown,NV,False,undetermined,Not fleeing,False
524,2015-07-23,shot,gun,85,M,W,Los Angeles,CA,False,attack,Not fleeing,False
525,2015-07-24,shot,knife,45,M,W,Springfield,MI,False,undetermined,Car,False
526,2015-07-24,shot,undetermined,71,M,W,Springfield,NM,False,undetermined,Other,False
527,2015-07-24,Tasered,vehicle,51,M,B,Tempe,AZ,False,attack,Foot,False
528,2015-07-25,shot,knife,44,M,B,Orlando,FL,True,other,Car,False
529,2015-07-25,shot,other,35,M,B,Lincoln,GA,True,other,Car,False
530,2015-07-26,shot,gun,44,M,W,Denver,CO,False,attack,Not fleeing,False
531,2015-07-26,shot,gun,43,M,W,Fort Collins,CO,False,undetermined,Not fleeing,False
532,2015-07-26,shot,gun,32,M,H,Scottsdale,AZ,False,other,Foot,False
533,2015-07-27,shot,other,34,M,W,Springfield,PA,True,attack,Not fleeing,True
534,2015-07-27,shot,knife,47,M,H,Houston,TX,False,attack,Not fleeing,False
535,2015-07-28,shot,gun,70,M,W,Lincoln,AR,True,other,Other,True
536,2015-07-28,shot,gun,40,M,H,Riverside,AL,True,attack,Not fleeing,False
537,2015-07-28,shot,gun,25,M,B,Lincoln,OH,False,attack,Not fleeing,False
538,2015-07-29,shot,gun,21,M,W,Riverside,MS,False,undetermined,Foot,False
539,2015-07-29,shot,gun,29,M,W,Tampa,FL,False,other,Car,False
540,2015-07-29,shot,other,52,F,B,San Francisco,CA,True,other,Not fleeing,False
541,2015-07-30,shot,gun,27,M,H,Georgetown,PA,False,attack,Car,False
542,2015-07-30,shot,gun,55,M,W,Springfield,OH,False,attack,Not fleeing,True
543,2015-07-31,shot and Tasered,gun,51,M,W,Madison,LA,False,attack,Not fleeing,False
544,2015-07-31,shot,vehicle,39,M,A,Lincoln,OR,False,other,Other,False
545,2015-07-31,shot,gun,32,M,B,Riverside,WI,False,attack,Car,True
546,2015-08-01,shot,gun,38,M,W,Madison,PA,False,attack,Foot,False
547,2015-08-01,shot,unarmed,46,M,B,Georgetown,MD,False,undetermined,Foot,False
548,2015-08-02,shot,vehicle,27,M,W,San Francisco,CA,False,other,Not fleeing,False
549,2015-08-02,shot,other,67,F,B,Austin,TX,True,other,Foot,False
550,2015-08-02,shot,gun,46,M,W,Lincoln,IL,False,attack,Foot,False
551,2015-08-03,shot,gun,48,M,O,Riverside,NC,False,attack,Not fleeing,False
552,2015-08-03,shot,other,51,M,B,Georgetown,NC,False,attack,Car,False
553,2015-08-04,shot,unarmed,65,M,B,Phoenix,AZ,False,undetermined,Not fleeing,False
554,2015-08-04,shot,unarmed,44,M,B,Springfield,MO,True,attack,Not fleeing,False
555,2015-08-04,shot,knife,52,M,N,Austin,TX,True,other,Not fleeing,False
556,2015-08-05,shot,knife,32,M,H,Georgetown,PA,True,attack,Not fleeing,False
557,2015-08-05,shot,unarmed,76,M,B,Austin,TX,False,other,Not fleeing,False
558,2015-08-05,shot,gun,43,M,H,Los Angeles,CA,False,attack,Not fleeing,False
559,2015-08-06,shot,knife,32,M,B,Scottsdale,AZ,False,attack,Car,True
560,2015-08-06,shot,unarmed,35,M,B,Orlando,FL,False,attack,Car,False
561,2015-08-07,shot,gun,22,M,W,Riverside,NM,False,attack,Not fleeing,True
562,2015-08-07,shot,gun,35,M,B,Oakland,CA,False,other,Other,False
563,2015-08-07,shot,gun,20,M,W,Houston,TX,False,other,Car,False
564,2015-08-08,shot,unarmed,54,M,N,Georgetown,NY,False,attack,Foot,False
565,2015-08-08,shot,vehicle,47,M,W,Georgetown,OH,False,other,Not fleeing,False
566,2015-08-09,shot,knife,29,M,O,Los Angeles,CA,True,attack,Other,False
567,2015-08-09,shot,unarmed,40,M,B,San Diego,CA,False,attack,Other,False
568,2015-08-09,shot,gun,41,M,B,Madison,MN,False,attack,Not fleeing,False
569,2015-08-10,shot,undetermined,28,M,B,Lincoln,TN,False,other,Other,True
570,2015-08-10,shot,gun,38,M,W,Aurora,CO,False,attack,Car,False
571,2015-08-11,shot,knife,41,M,W,Riverside,OH,False,attack,Not fleeing,False
572,2015-08-11,shot,gun,37,M,W,Fort Lauderdale,FL,False,undetermined,Foot,False
573,2015-08-11,shot,gun,32,M,B,Fort Collins,CO,False,attack,Not fleeing,False
574,2015-08-12,shot,gun,29,M,W,Georgetown,TN,False,attack,Not fleeing,False
575,2015-08-12,shot,gun,37,M,H,Springfield,NM,True,other,Not fleeing,False
576,2015-08-12,shot,unarmed,34,M,W,San Antonio,TX,False,attack,Not fleeing,False
577,2015-08-13,shot,gun,50,M,W,Springfield,AR,False,attack,Car,False
578,2015-08-13,shot,gun,66,M,W,Austin,TX,False,undetermined,Foot,True
579,2015-08-14,shot,other,56,M,O,Dallas,TX,False,undetermined,Not fleeing,False
580,2015-08-14,shot,gun,42,M,H,San Diego,CA,False,attack,Not fleeing,True
581,2015-08-14,shot,other,33,M,W,Houston,TX,True,attack,Car,False
582,2015-08-15,shot,other,56,M,B,Madison,KY,False,other,Not fleeing,False
583,2015-08-15,shot,gun,51,M,W,Georgetown,OH,True,attack,Car,False
584,2015-08-16,shot and Tasered,gun,65,M,O,San Francisco,CA,False,attack,Car,False
585,2015-08-16,Tasered,knife,44,M,B,Madison,WI,True,attack,Other,False
586,2015-08-16,shot,unarmed,74,M,W,Riverside,NM,True,attack,Car,False
587,2015-08-17,shot,gun,44,M,B,Georgetown,MD,False,undetermined,Car,False
588,2015-08-17,shot,gun,33,M,W,Georgetown,IN,True,attack,Foot,False
589,2015-08-18,shot,unarmed,35,M,O,Miami,FL,True,attack,Foot,False
590,2015-08-18,shot and Tasered,gun,49,M,W,Lincoln,AR,False,other,Not fleeing,False
591,2015-08-18,shot,gun,34,M,B,Springfield,OK,False,attack,Not fleeing,True
592,2015-08-19,shot,other,74,M,W,Riverside,MS,False,other,Foot,False
593,2015-08-19,shot,other,48,M,H,Springfield,SC,True,attack,Other,False
594,2015-08-19,shot,gun,41,M,H,Aurora,CO,False,other,Not fleeing,True
595,2015-08-20,shot,gun,43,M,B,Springfield,VA,False,other,Not fleeing,False
596,2015-08-20,shot,knife,37,M,B,Jacksonville,FL,False,attack,Not fleeing,False
597,2015-08-21,shot and Tasered,gun,24,M,A,Scottsdale,AZ,False,attack,Foot,False
598,2015-08-21,shot,gun,35,M,W,San Francisco,CA,False,other,Foot,False
599,2015-08-21,shot,undetermined,70,M,W,Georgetown,IN,False,attack,Not fleeing,False
600,2015-08-22,shot and Tasered,other,44,M,W,Scottsdale,AZ,False,attack,Car,False
601,2015-08-22,shot,gun,59,M,O,Riverside,WA,False,undetermined,Foot,False
602,2015-08-23,shot,vehicle,60,M,W,Lincoln,GA,False,undetermined,Car,False
603,2015-08-23,shot,gun,40,M,H,Lincoln,WI,False,attack,Not fleeing,False
604,2015-08-23,shot,gun,51,M,B,Tempe,AZ,False,other,Car,False
605,2015-08-24,shot,gun,24,M,W,Madison,VA,False,attack,Not fleeing,False
606,2015-08-24,shot,gun,68,M,W,Riverside,MS,False,attack,Car,False
607,2015-08-25,shot,knife,66,M,W,Lincoln,NC,False,attack,Not fleeing,False
